Household_ID,Date,Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh
H07018,2025-04-03,9.9,3,15.5,Yes,4.9
H07018,2025-04-04,10.3,3,20.2,Yes,5.0
H07018,2025-04-05,11.9,3,17.1,Yes,5.1
H07018,2025-04-06,9.3,3,17.9,Yes,4.6
H07018,2025-04-07,12.1,3,16.5,Yes,5.2
H07019,2025-04-01,10.8,4,14.3,No,4.1
H07019,2025-04-02,9.4,4,12.2,No,3.0
H07019,2025-04-03,10.0,4,20.2,No,3.9
H07019,2025-04-04,11.0,4,16.1,No,4.2
H07019,2025-04-05,6.7,4,17.5,No,2.4
H07019,2025-04-06,12.6,4,17.2,No,4.2
H07019,2025-04-07,10.7,4,19.1,No,4.2
H07020,2025-04-01,20.0,6,16.3,Yes,8.6
H07020,2025-04-02,20.0,6,18.5,Yes,9.2
H07020,2025-04-03,20.0,6,17.8,Yes,9.6
H07020,2025-04-04,20.0,6,16.4,Yes,8.8
H07020,2025-04-05,20.0,6,17.7,Yes,9.9
H07020,2025-04-06,20.0,6,20.8,Yes,9.5
H07020,2025-04-07,20.0,6,18.9,Yes,8.1
H07021,2025-04-01,11.3,5,15.9,No,3.6
H07021,2025-04-02,14.4,5,20.1,No,5.7
H07021,2025-04-03,15.7,5,18.3,No,5.3
H07021,2025-04-04,13.7,5,17.6,No,4.8
H07021,2025-04-05,14.9,5,16.8,No,5.2
H07021,2025-04-06,10.3,5,19.7,No,3.1
H07021,2025-04-07,12.0,5,18.1,No,4.5
H07022,2025-04-01,12.9,5,15.9,No,4.0
H07022,2025-04-02,10.5,5,14.4,No,3.6
H07022,2025-04-03,12.7,5,18.2,No,4.0
H07022,2025-04-04,12.3,5,13.4,No,4.7
H07022,2025-04-05,15.0,5,16.7,No,6.0
H07022,2025-04-06,12.5,5,14.1,No,3.8
H07022,2025-04-07,12.9,5,18.0,No,4.7
H07023,2025-04-01,4.4,1,18.5,No,1.6
H07023,2025-04-02,1.5,1,18.5,No,0.5
H07023,2025-04-03,7.3,1,19.7,No,2.8
H07023,2025-04-04,3.1,1,14.9,No,1.1
H07023,2025-04-05,2.7,1,16.7,No,0.9
H07023,2025-04-06,0.6,1,17.8,No,0.2
H07023,2025-04-07,3.3,1,20.4,No,1.2
H07024,2025-04-01,13.1,4,19.5,No,5.0
H07024,2025-04-02,10.6,4,17.1,No,3.4
H07024,2025-04-03,11.4,4,23.7,No,3.8
H07024,2025-04-04,9.9,4,19.9,No,3.2
H07024,2025-04-05,10.5,4,17.1,No,3.4
H07024,2025-04-06,9.6,4,19.0,No,3.4
H07024,2025-04-07,9.4,4,19.2,No,3.4
H07025,2025-04-01,16.2,4,16.0,Yes,7.2
H07025,2025-04-02,13.1,4,16.3,Yes,5.7
H07025,2025-04-03,12.5,4,15.2,Yes,5.6
H07025,2025-04-04,14.6,4,15.8,Yes,6.1
H07025,2025-04-05,14.0,4,18.1,Yes,6.9
H07025,2025-04-06,16.7,4,17.6,Yes,6.9
H07025,2025-04-07,13.3,4,13.7,Yes,6.5
H07026,2025-04-01,8.0,2,18.8,Yes,3.9
H07026,2025-04-02,9.1,2,15.6,Yes,4.0
H07026,2025-04-03,8.1,2,18.4,Yes,3.3
H07026,2025-04-04,6.1,2,15.0,Yes,2.5
H07026,2025-04-05,6.2,2,20.9,Yes,2.5
H07026,2025-04-06,7.5,2,14.3,Yes,3.7
H07026,2025-04-07,12.1,2,16.9,Yes,5.9
H07027,2025-04-01,7.0,2,16.5,No,2.5
H07027,2025-04-02,3.8,2,18.2,No,1.2
H07027,2025-04-03,2.7,2,20.8,No,0.9
H07027,2025-04-04,7.6,2,20.4,No,2.3
H07027,2025-04-05,8.1,2,14.7,No,2.7
H07027,2025-04-06,3.7,2,20.1,No,1.2
H07027,2025-04-07,6.2,2,15.6,No,2.1
H07028,2025-04-01,20.0,6,17.3,Yes,8.5
H07028,2025-04-02,19.2,6,15.7,Yes,9.3
H07028,2025-04-03,20.0,6,18.1,Yes,8.8
H07028,2025-04-04,20.0,6,16.4,Yes,8.9
H07028,2025-04-05,20.0,6,17.4,Yes,8.5
H07028,2025-04-06,20.0,6,16.2,Yes,9.4
H07028,2025-04-07,20.0,6,15.7,Yes,8.4
H07029,2025-04-01,20.0,6,17.2,Yes,8.3
H07029,2025-04-02,20.0,6,17.2,Yes,8.6
H07029,2025-04-03,20.0,6,17.7,Yes,9.5
H07029,2025-04-04,20.0,6,18.3,Yes,8.8
H07029,2025-04-05,20.0,6,19.4,Yes,9.7
H07029,2025-04-06,20.0,6,18.7,Yes,9.7
H07029,2025-04-07,20.0,6,16.8,Yes,9.3
H07030,2025-04-01,7.3,2,16.2,Yes,3.4
H07030,2025-04-02,8.3,2,18.3,Yes,3.9
H07030,2025-04-03,5.7,2,18.0,Yes,2.5
H07030,2025-04-04,7.2,2,19.0,Yes,3.2
H07030,2025-04-05,7.0,2,18.4,Yes,2.9
H07030,2025-04-06,9.2,2,22.9,Yes,4.5
H07030,2025-04-07,7.2,2,16.0,Yes,3.4
H07031,2025-04-01,19.3,6,14.5,Yes,8.0
H07031,2025-04-02,20.0,6,21.7,Yes,8.0
H07031,2025-04-03,20.0,6,19.0,Yes,9.5
H07031,2025-04-04,20.0,6,19.7,Yes,9.4
H07031,2025-04-05,20.0,6,18.9,Yes,9.4
H07031,2025-04-06,20.0,6,15.5,Yes,8.3
H07031,2025-04-07,20.0,6,13.5,Yes,9.2
H07032,2025-04-01,10.5,3,18.1,Yes,5.2
H07032,2025-04-02,11.2,3,19.1,Yes,4.9
H07032,2025-04-03,11.4,3,19.1,Yes,5.2
H07032,2025-04-04,9.9,3,14.5,Yes,4.9
H07032,2025-04-05,9.4,3,18.1,Yes,4.6
H07032,2025-04-06,10.4,3,20.4,Yes,4.3
H07032,2025-04-07,12.4,3,16.1,Yes,6.0
H07033,2025-04-01,8.2,2,17.0,Yes,3.8
H07033,2025-04-02,4.4,2,15.4,Yes,1.9
H07033,2025-04-03,4.3,2,16.9,Yes,1.7
H07033,2025-04-04,6.2,2,19.8,Yes,2.7
H07033,2025-04-05,5.7,2,15.6,Yes,2.8
H07033,2025-04-06,8.5,2,21.6,Yes,3.5
H07033,2025-04-07,6.8,2,19.9,Yes,3.2
H07034,2025-04-01,12.5,4,16.4,No,4.8
H07034,2025-04-02,12.2,4,19.4,No,4.6
H07034,2025-04-03,9.7,4,14.2,No,3.8
H07034,2025-04-04,11.0,4,14.3,No,4.3
H07034,2025-04-05,11.0,4,17.2,No,4.0
H07034,2025-04-06,11.3,4,18.7,No,3.9
H07034,2025-04-07,9.1,4,17.1,No,3.6
H07035,2025-04-01,5.1,3,18.7,No,1.6
H07035,2025-04-02,7.6,3,22.4,No,2.9
H07035,2025-04-03,7.8,3,16.1,No,2.7
H07035,2025-04-04,6.9,3,13.7,No,2.7
H07035,2025-04-05,8.1,3,21.9,No,3.2
H07035,2025-04-06,6.9,3,18.4,No,2.5
H07035,2025-04-07,7.0,3,20.1,No,2.1
H07036,2025-04-01,15.7,6,20.9,No,5.7
H07036,2025-04-02,15.6,6,19.9,No,4.7
H07036,2025-04-03,13.1,6,17.0,No,4.0
H07036,2025-04-04,14.4,6,16.5,No,5.5
H07036,2025-04-05,14.7,6,21.0,No,4.8
H07036,2025-04-06,17.7,6,17.2,No,6.1
H07036,2025-04-07,16.9,6,15.5,No,5.5
H07037,2025-04-01,12.9,5,22.7,No,3.9
H07037,2025-04-02,10.1,5,18.2,No,3.6
H07037,2025-04-03,11.8,5,21.6,No,4.3
H07037,2025-04-04,14.5,5,15.9,No,5.4
H07037,2025-04-05,13.9,5,17.7,No,4.8
H07037,2025-04-06,12.7,5,19.2,No,5.0
H07037,2025-04-07,12.2,5,23.1,No,4.1
H07038,2025-04-01,0.6,1,17.3,Yes,0.3
H07038,2025-04-02,5.7,1,16.5,Yes,2.7
H07038,2025-04-03,5.6,1,19.3,Yes,2.6
H07038,2025-04-04,6.0,1,20.6,Yes,2.8
H07038,2025-04-05,2.4,1,16.9,Yes,1.1
H07038,2025-04-06,3.8,1,18.4,Yes,1.7
H07038,2025-04-07,3.5,1,15.6,Yes,1.6
H07039,2025-04-01,9.5,2,18.7,Yes,3.8
H07039,2025-04-02,7.3,2,13.8,Yes,3.6
H07039,2025-04-03,7.8,2,19.7,Yes,3.3
H07039,2025-04-04,8.9,2,20.2,Yes,4.3
H07039,2025-04-05,9.5,2,21.2,Yes,3.9
H07039,2025-04-06,6.5,2,16.1,Yes,2.9
H07039,2025-04-07,8.0,2,19.5,Yes,3.8
H07040,2025-04-01,17.2,5,16.5,Yes,7.3
H07040,2025-04-02,16.0,5,13.8,Yes,6.4
H07040,2025-04-03,16.5,5,15.2,Yes,8.2
H07040,2025-04-04,19.3,5,19.6,Yes,9.4
H07040,2025-04-05,17.8,5,18.4,Yes,8.1
H07040,2025-04-06,17.0,5,17.9,Yes,7.0
H07040,2025-04-07,20.0,5,22.0,Yes,9.3
H07041,2025-04-01,14.8,6,17.5,No,5.2
H07041,2025-04-02,14.1,6,13.8,No,4.4
H07041,2025-04-03,15.3,6,16.9,No,6.1
H07041,2025-04-04,11.4,6,16.5,No,4.1
H07041,2025-04-05,12.1,6,16.6,No,4.3
H07041,2025-04-06,13.9,6,16.3,No,4.3
H07041,2025-04-07,11.3,6,15.9,No,4.1
H07042,2025-04-01,10.2,4,17.2,No,3.1
H07042,2025-04-02,9.6,4,17.8,No,3.7
H07042,2025-04-03,10.3,4,18.0,No,3.4
H07042,2025-04-04,8.2,4,13.5,No,2.5
H07042,2025-04-05,11.9,4,13.3,No,4.7
H07042,2025-04-06,7.1,4,19.7,No,2.6
H07042,2025-04-07,8.9,4,18.4,No,2.8
H07043,2025-04-01,4.8,1,16.3,Yes,2.3
H07043,2025-04-02,2.5,1,17.7,Yes,1.1
H07043,2025-04-03,3.7,1,22.4,Yes,1.5
H07043,2025-04-04,4.1,1,18.1,Yes,1.9
H07043,2025-04-05,1.6,1,16.9,Yes,0.7
H07043,2025-04-06,4.9,1,17.5,Yes,2.1
H07043,2025-04-07,3.7,1,15.0,Yes,1.5
H07044,2025-04-01,17.0,5,17.0,Yes,8.4
H07044,2025-04-02,16.8,5,16.5,Yes,8.3
H07044,2025-04-03,19.8,5,18.7,Yes,9.3
H07044,2025-04-04,17.4,5,16.1,Yes,8.1
H07044,2025-04-05,17.3,5,18.8,Yes,7.4
H07044,2025-04-06,17.1,5,13.7,Yes,8.1
H07044,2025-04-07,19.7,5,22.4,Yes,9.2
H07045,2025-04-01,3.1,1,17.6,No,1.0
H07045,2025-04-02,1.5,1,17.7,No,0.5
H07045,2025-04-03,3.8,1,17.7,No,1.3
H07045,2025-04-04,2.1,1,22.0,No,0.6
H07045,2025-04-05,5.1,1,13.5,No,1.7
H07045,2025-04-06,3.1,1,16.3,No,1.2
H07045,2025-04-07,1.1,1,17.0,No,0.3
H07046,2025-04-01,4.3,2,16.2,No,1.5
H07046,2025-04-02,4.6,2,16.4,No,1.8
H07046,2025-04-03,4.8,2,17.7,No,1.8
H07046,2025-04-04,4.3,2,20.0,No,1.4
H07046,2025-04-05,5.5,2,18.8,No,1.7
H07046,2025-04-06,4.8,2,18.8,No,1.7
H07046,2025-04-07,5.4,2,19.8,No,2.0
H07047,2025-04-01,13.5,6,20.2,No,4.9
H07047,2025-04-02,16.7,6,17.8,No,6.2
H07047,2025-04-03,15.0,6,21.6,No,5.2
H07047,2025-04-04,14.1,6,17.4,No,5.6
H07047,2025-04-05,15.0,6,16.5,No,5.1
H07047,2025-04-06,13.2,6,17.8,No,4.5
H07047,2025-04-07,15.1,6,19.3,No,4.5
H07048,2025-04-01,17.5,4,17.4,Yes,8.6
H07048,2025-04-02,14.5,4,17.5,Yes,7.2
H07048,2025-04-03,15.4,4,13.8,Yes,6.5
H07048,2025-04-04,16.0,4,17.7,Yes,6.9
H07048,2025-04-05,16.0,4,17.6,Yes,7.3
H07048,2025-04-06,17.2,4,18.2,Yes,7.6
H07048,2025-04-07,12.5,4,17.5,Yes,5.1
H07049,2025-04-01,20.0,6,17.5,Yes,9.6
H07049,2025-04-02,20.0,6,16.6,Yes,8.2
H07049,2025-04-03,19.4,6,16.5,Yes,8.6
H07049,2025-04-04,20.0,6,16.5,Yes,9.1
H07049,2025-04-05,20.0,6,16.6,Yes,9.0
H07049,2025-04-06,20.0,6,18.0,Yes,9.3
H07049,2025-04-07,19.4,6,18.7,Yes,8.3
H07050,2025-04-01,0.9,1,20.4,No,0.4
H07050,2025-04-02,1.7,1,18.6,No,0.5
H07050,2025-04-03,1.8,1,19.4,No,0.7
H07050,2025-04-04,3.1,1,18.3,No,1.0
H07050,2025-04-05,3.3,1,17.5,No,1.0
H07050,2025-04-06,0.5,1,21.6,No,0.2
H07050,2025-04-07,3.0,1,23.2,No,1.0
H07051,2025-04-01,11.9,5,22.6,No,4.5
H07051,2025-04-02,13.2,5,17.2,No,4.3
H07051,2025-04-03,12.4,5,17.3,No,4.9
H07051,2025-04-04,10.3,5,17.2,No,3.7
H07051,2025-04-05,13.7,5,18.5,No,4.8
H07051,2025-04-06,14.0,5,20.1,No,5.1
H07051,2025-04-07,10.9,5,14.7,No,4.3
H07052,2025-04-01,4.2,2,15.2,No,1.4
H07052,2025-04-02,4.9,2,20.0,No,1.8
H07052,2025-04-03,9.6,2,18.4,No,2.9
H07052,2025-04-04,5.0,2,15.0,No,2.0
H07052,2025-04-05,3.3,2,19.5,No,1.0
H07052,2025-04-06,6.7,2,16.9,No,2.6
H07052,2025-04-07,5.2,2,13.5,No,1.6
H07053,2025-04-01,4.6,2,17.0,No,1.7
H07053,2025-04-02,3.8,2,16.3,No,1.3
H07053,2025-04-03,3.7,2,16.8,No,1.4
H07053,2025-04-04,4.6,2,17.3,No,1.4
H07053,2025-04-05,4.0,2,17.7,No,1.3
H07053,2025-04-06,3.8,2,21.1,No,1.4
H07053,2025-04-07,0.8,2,19.1,No,0.3
H07054,2025-04-01,14.2,6,18.6,No,4.9
H07054,2025-04-02,14.7,6,15.2,No,5.5
H07054,2025-04-03,15.8,6,23.2,No,5.2
H07054,2025-04-04,13.4,6,18.8,No,4.7
H07054,2025-04-05,16.0,6,17.8,No,5.1
H07054,2025-04-06,14.4,6,21.5,No,5.7
H07054,2025-04-07,13.1,6,18.6,No,4.0
H07055,2025-04-01,15.0,5,19.5,No,5.0
H07055,2025-04-02,10.7,5,21.8,No,4.0
H07055,2025-04-03,13.2,5,18.1,No,5.1
H07055,2025-04-04,12.2,5,16.3,No,4.2
H07055,2025-04-05,14.5,5,18.0,No,5.2
H07055,2025-04-06,12.5,5,16.3,No,4.2
H07055,2025-04-07,14.3,5,14.0,No,5.7
H07056,2025-04-01,17.3,5,18.5,Yes,8.4
H07056,2025-04-02,18.9,5,14.2,Yes,7.7
H07056,2025-04-03,18.4,5,16.2,Yes,8.6
H07056,2025-04-04,18.5,5,20.2,Yes,8.2
H07056,2025-04-05,14.6,5,14.9,Yes,6.2
H07056,2025-04-06,17.6,5,17.3,Yes,7.6
H07056,2025-04-07,15.6,5,18.7,Yes,6.8
H07057,2025-04-01,4.5,1,16.9,Yes,2.2
H07057,2025-04-02,4.7,1,18.6,Yes,2.0
H07057,2025-04-03,1.5,1,13.6,Yes,0.6
H07057,2025-04-04,5.1,1,18.8,Yes,2.1
H07057,2025-04-05,4.6,1,15.4,Yes,2.2
H07057,2025-04-06,3.1,1,18.3,Yes,1.5
H07057,2025-04-07,6.6,1,18.1,Yes,2.9
H07058,2025-04-01,15.7,6,17.6,No,6.0
H07058,2025-04-02,12.0,6,19.0,No,3.7
H07058,2025-04-03,15.0,6,18.7,No,5.0
H07058,2025-04-04,14.9,6,15.6,No,5.4
H07058,2025-04-05,17.2,6,17.7,No,5.4
H07058,2025-04-06,15.0,6,17.5,No,5.6
H07058,2025-04-07,17.4,6,16.9,No,6.7
H07059,2025-04-01,20.0,6,13.7,Yes,9.4
H07059,2025-04-02,20.0,6,21.8,Yes,9.0
H07059,2025-04-03,20.0,6,20.4,Yes,8.1
H07059,2025-04-04,20.0,6,13.6,Yes,8.8
H07059,2025-04-05,17.6,6,19.6,Yes,8.6
H07059,2025-04-06,20.0,6,14.6,Yes,8.3
H07059,2025-04-07,20.0,6,19.5,Yes,9.8
H07060,2025-04-01,6.5,3,17.0,No,2.2
H07060,2025-04-02,5.3,3,19.9,No,1.7
H07060,2025-04-03,5.8,3,17.9,No,1.8
H07060,2025-04-04,8.8,3,17.4,No,2.7
H07060,2025-04-05,6.5,3,13.0,No,2.1
H07060,2025-04-06,5.0,3,21.6,No,1.9
H07060,2025-04-07,6.2,3,16.1,No,2.0
H07061,2025-04-01,16.0,6,15.4,No,5.6
H07061,2025-04-02,11.6,6,15.0,No,4.6
H07061,2025-04-03,17.1,6,15.4,No,5.3
H07061,2025-04-04,14.6,6,16.1,No,5.5
H07061,2025-04-05,13.3,6,20.4,No,4.2
H07061,2025-04-06,14.4,6,14.2,No,5.4
H07061,2025-04-07,12.2,6,15.1,No,4.6
H07062,2025-04-01,2.8,2,12.4,No,0.9
H07062,2025-04-02,4.2,2,19.9,No,1.5
H07062,2025-04-03,4.5,2,19.0,No,1.7
H07062,2025-04-04,3.2,2,23.4,No,1.0
H07062,2025-04-05,5.7,2,15.9,No,2.1
H07062,2025-04-06,4.7,2,17.9,No,1.5
H07062,2025-04-07,6.2,2,17.3,No,2.2
H07063,2025-04-01,4.9,1,15.5,Yes,2.1
H07063,2025-04-02,6.2,1,17.2,Yes,3.1
H07063,2025-04-03,2.6,1,18.8,Yes,1.2
H07063,2025-04-04,5.7,1,18.8,Yes,2.4
H07063,2025-04-05,4.9,1,20.0,Yes,2.4
H07063,2025-04-06,5.7,1,17.8,Yes,2.7
H07063,2025-04-07,5.8,1,22.8,Yes,2.7
H07064,2025-04-01,18.0,5,18.7,Yes,7.3
H07064,2025-04-02,17.0,5,16.6,Yes,7.5
H07064,2025-04-03,17.5,5,15.8,Yes,7.2
H07064,2025-04-04,16.7,5,19.3,Yes,6.9
H07064,2025-04-05,20.0,5,19.4,Yes,9.0
H07064,2025-04-06,18.9,5,23.2,Yes,8.6
H07064,2025-04-07,17.4,5,17.7,Yes,7.2
H07065,2025-04-01,14.3,6,18.0,No,5.6
H07065,2025-04-02,16.2,6,18.0,No,6.2
H07065,2025-04-03,11.5,6,21.0,No,4.5
H07065,2025-04-04,15.2,6,21.5,No,5.3
H07065,2025-04-05,14.3,6,12.9,No,5.2
H07065,2025-04-06,15.9,6,16.6,No,5.2
H07065,2025-04-07,15.6,6,18.6,No,6.1
H07066,2025-04-01,0.5,1,18.2,No,0.2
H07066,2025-04-02,4.4,1,12.3,No,1.7
H07066,2025-04-03,2.6,1,17.7,No,0.8
H07066,2025-04-04,3.0,1,18.1,No,0.9
H07066,2025-04-05,3.0,1,22.1,No,1.0
H07066,2025-04-06,2.0,1,15.9,No,0.8
H07066,2025-04-07,4.2,1,18.1,No,1.3
H07067,2025-04-01,14.7,6,16.5,No,4.7
H07067,2025-04-02,15.9,6,19.8,No,5.6
H07067,2025-04-03,13.1,6,19.3,No,5.1
H07067,2025-04-04,13.6,6,19.9,No,4.5
H07067,2025-04-05,17.2,6,17.2,No,5.4
H07067,2025-04-06,15.5,6,19.8,No,4.7
H07067,2025-04-07,15.1,6,16.8,No,5.8
H07068,2025-04-01,18.9,5,18.4,Yes,8.1
H07068,2025-04-02,16.2,5,14.5,Yes,7.9
H07068,2025-04-03,16.3,5,19.8,Yes,7.6
H07068,2025-04-04,17.6,5,19.5,Yes,8.1
H07068,2025-04-05,15.3,5,14.9,Yes,7.3
H07068,2025-04-06,18.6,5,21.4,Yes,8.3
H07068,2025-04-07,18.0,5,19.2,Yes,8.9
H07069,2025-04-01,14.4,4,14.6,Yes,6.8
H07069,2025-04-02,13.9,4,16.0,Yes,6.5
H07069,2025-04-03,12.5,4,14.2,Yes,6.2
H07069,2025-04-04,17.3,4,15.8,Yes,7.7
H07069,2025-04-05,14.3,4,17.9,Yes,6.0
H07069,2025-04-06,15.4,4,19.1,Yes,7.2
H07069,2025-04-07,12.2,4,18.5,Yes,5.5
H07070,2025-04-01,12.6,5,14.3,No,4.1
H07070,2025-04-02,11.6,5,16.3,No,4.5
H07070,2025-04-03,11.1,5,16.3,No,4.0
H07070,2025-04-04,12.6,5,17.2,No,3.8
H07070,2025-04-05,12.6,5,17.6,No,4.0
H07070,2025-04-06,15.4,5,16.7,No,4.7
H07070,2025-04-07,11.1,5,14.8,No,4.1
H07071,2025-04-01,15.3,5,13.7,No,5.9
H07071,2025-04-02,15.1,5,14.5,No,5.6
H07071,2025-04-03,13.0,5,18.6,No,4.2
H07071,2025-04-04,11.5,5,15.7,No,4.1
H07071,2025-04-05,13.1,5,16.2,No,5.1
H07071,2025-04-06,12.5,5,18.8,No,4.5
H07071,2025-04-07,12.6,5,15.9,No,4.2
H07072,2025-04-01,13.5,5,17.9,No,4.5
H07072,2025-04-02,10.5,5,21.2,No,3.8
H07072,2025-04-03,12.9,5,15.9,No,4.6
H07072,2025-04-04,13.6,5,13.9,No,4.6
H07072,2025-04-05,11.9,5,16.5,No,3.7
H07072,2025-04-06,11.2,5,22.3,No,4.4
H07072,2025-04-07,16.1,5,18.4,No,6.3
H07073,2025-04-01,17.7,6,17.3,Yes,7.9
H07073,2025-04-02,20.0,6,21.3,Yes,9.7
H07073,2025-04-03,20.0,6,17.7,Yes,9.6
H07073,2025-04-04,20.0,6,13.5,Yes,9.6
H07073,2025-04-05,20.0,6,18.6,Yes,9.8
H07073,2025-04-06,20.0,6,18.0,Yes,8.4
H07073,2025-04-07,19.3,6,15.9,Yes,9.1
H07074,2025-04-01,10.2,3,15.7,Yes,4.3
H07074,2025-04-02,10.7,3,17.5,Yes,4.4
H07074,2025-04-03,11.6,3,17.6,Yes,5.0
H07074,2025-04-04,12.1,3,17.7,Yes,6.0
H07074,2025-04-05,11.1,3,17.8,Yes,5.2
H07074,2025-04-06,13.2,3,17.5,Yes,6.1
H07074,2025-04-07,9.4,3,17.2,Yes,4.5
H07075,2025-04-01,16.8,5,18.1,Yes,7.3
H07075,2025-04-02,17.0,5,19.3,Yes,7.4
H07075,2025-04-03,16.2,5,18.9,Yes,7.6
H07075,2025-04-04,17.5,5,17.5,Yes,7.4
H07075,2025-04-05,17.3,5,20.4,Yes,8.1
H07075,2025-04-06,20.0,5,22.8,Yes,9.2
H07075,2025-04-07,16.7,5,19.8,Yes,7.1
H07076,2025-04-01,6.7,2,17.6,No,2.5
H07076,2025-04-02,6.1,2,16.5,No,2.3
H07076,2025-04-03,6.5,2,17.2,No,2.0
H07076,2025-04-04,3.3,2,19.9,No,1.1
H07076,2025-04-05,5.7,2,13.2,No,1.8
H07076,2025-04-06,5.5,2,15.4,No,1.8
H07076,2025-04-07,6.5,2,13.8,No,2.5
H07077,2025-04-01,4.5,2,18.0,No,1.4
H07077,2025-04-02,5.0,2,10.6,No,1.8
H07077,2025-04-03,3.2,2,17.5,No,1.1
H07077,2025-04-04,5.2,2,14.9,No,2.0
H07077,2025-04-05,5.5,2,16.7,No,2.1
H07077,2025-04-06,6.6,2,19.8,No,2.2
H07077,2025-04-07,6.8,2,18.0,No,2.3
H07078,2025-04-01,3.2,1,18.7,Yes,1.3
H07078,2025-04-02,5.6,1,19.5,Yes,2.5
H07078,2025-04-03,6.4,1,20.1,Yes,2.7
H07078,2025-04-04,6.2,1,13.4,Yes,2.9
H07078,2025-04-05,3.6,1,13.1,Yes,1.5
H07078,2025-04-06,2.1,1,18.8,Yes,0.9
H07078,2025-04-07,3.5,1,16.6,Yes,1.7
H07079,2025-04-01,11.6,3,15.6,Yes,5.4
H07079,2025-04-02,9.3,3,18.0,Yes,4.5
H07079,2025-04-03,9.6,3,17.4,Yes,4.7
H07079,2025-04-04,9.7,3,17.9,Yes,4.1
H07079,2025-04-05,13.0,3,18.6,Yes,6.1
H07079,2025-04-06,12.1,3,17.1,Yes,6.0
H07079,2025-04-07,10.0,3,13.5,Yes,4.1
H07080,2025-04-01,2.5,1,18.8,No,0.8
H07080,2025-04-02,2.4,1,19.8,No,0.8
H07080,2025-04-03,0.5,1,20.4,No,0.2
H07080,2025-04-04,3.6,1,15.5,No,1.1
H07080,2025-04-05,2.9,1,18.0,No,1.0
H07080,2025-04-06,1.2,1,23.8,No,0.4
H07080,2025-04-07,2.5,1,13.3,No,0.9
H07081,2025-04-01,9.5,2,21.7,Yes,4.2
H07081,2025-04-02,10.3,2,16.0,Yes,4.3
H07081,2025-04-03,6.1,2,18.9,Yes,2.8
H07081,2025-04-04,7.3,2,14.0,Yes,3.1
H07081,2025-04-05,7.6,2,22.0,Yes,3.5
H07081,2025-04-06,7.0,2,21.1,Yes,3.2
H07081,2025-04-07,7.7,2,17.6,Yes,3.2
H07082,2025-04-01,4.3,2,16.1,No,1.4
H07082,2025-04-02,4.4,2,15.7,No,1.7
H07082,2025-04-03,8.0,2,22.1,No,2.6
H07082,2025-04-04,5.8,2,13.2,No,2.0
H07082,2025-04-05,3.8,2,22.1,No,1.5
H07082,2025-04-06,6.6,2,13.9,No,2.6
H07082,2025-04-07,3.1,2,19.9,No,1.1
H07083,2025-04-01,8.4,4,17.5,No,3.1
H07083,2025-04-02,11.8,4,20.9,No,4.5
H07083,2025-04-03,9.5,4,20.4,No,3.7
H07083,2025-04-04,10.1,4,19.6,No,3.9
H07083,2025-04-05,11.6,4,18.6,No,4.0
H07083,2025-04-06,7.6,4,16.8,No,3.0
H07083,2025-04-07,9.3,4,19.4,No,3.2
H07084,2025-04-01,19.6,5,16.2,Yes,8.0
H07084,2025-04-02,18.1,5,19.7,Yes,8.1
H07084,2025-04-03,17.8,5,16.3,Yes,7.3
H07084,2025-04-04,17.7,5,19.6,Yes,7.9
H07084,2025-04-05,17.5,5,18.4,Yes,7.4
H07084,2025-04-06,15.9,5,21.5,Yes,7.7
H07084,2025-04-07,17.5,5,16.0,Yes,7.1
H07085,2025-04-01,7.3,2,18.0,Yes,3.2
H07085,2025-04-02,9.2,2,20.1,Yes,4.5
H07085,2025-04-03,6.6,2,14.5,Yes,3.2
H07085,2025-04-04,9.8,2,11.1,Yes,4.6
H07085,2025-04-05,8.9,2,18.9,Yes,3.7
H07085,2025-04-06,7.5,2,17.1,Yes,3.7
H07085,2025-04-07,8.7,2,17.6,Yes,3.7
H07086,2025-04-01,14.5,6,19.4,No,5.8
H07086,2025-04-02,15.3,6,14.0,No,5.8
H07086,2025-04-03,14.2,6,17.3,No,4.7
H07086,2025-04-04,13.5,6,13.6,No,4.2
H07086,2025-04-05,14.3,6,16.6,No,4.9
H07086,2025-04-06,13.4,6,16.5,No,4.1
H07086,2025-04-07,14.5,6,23.1,No,5.6
H07087,2025-04-01,20.0,6,14.9,Yes,9.3
H07087,2025-04-02,19.2,6,18.2,Yes,9.0
H07087,2025-04-03,20.0,6,14.7,Yes,8.2
H07087,2025-04-04,19.7,6,14.9,Yes,8.0
H07087,2025-04-05,20.0,6,19.2,Yes,9.6
H07087,2025-04-06,20.0,6,17.2,Yes,9.3
H07087,2025-04-07,20.0,6,14.6,Yes,9.7
H07088,2025-04-01,4.0,1,16.6,Yes,1.8
H07088,2025-04-02,2.7,1,13.4,Yes,1.2
H07088,2025-04-03,5.2,1,17.5,Yes,2.6
H07088,2025-04-04,6.2,1,20.0,Yes,3.1
H07088,2025-04-05,4.4,1,14.0,Yes,2.0
H07088,2025-04-06,3.5,1,12.8,Yes,1.4
H07088,2025-04-07,6.1,1,18.9,Yes,2.7
H07089,2025-04-01,2.8,1,15.3,No,0.9
H07089,2025-04-02,2.3,1,15.1,No,0.9
H07089,2025-04-03,2.5,1,15.7,No,0.8
